뷔페	nc	뷔페
한식뷔페	nc	한식뷔페
한식 뷔페	nc	한식뷔페
분식	nc	분식
테마카페	nc	테마카페
테마 카페	nc	테마카페
포차	nc	포차
포장마차	nc	포장마차
포장 마차	nc	포장마차
레스토랑	nc	레스토랑
